no,name,lat,lng
3609,新竹市民族路173巷1弄11號前電燈桿,24.8065194,120.9744756
3610,新竹市中華民生路號誌桿1朝民生路魚眼,24.7975652,120.9843747
3611,新竹市中華民生路號誌桿2朝火車站,24.7703088,121.054013
3612,新竹市中華民生路號誌桿3朝自由路,24.797495,120.9856272
3613,新竹市學府、博愛街口號誌桿朝博愛街往食品路方向,24.8111414,120.9823221
3614,新竹市博愛街65巷口燈桿(13016)朝往學府路方向,24.8109257,120.9766158
3615,新竹市自由民族路(東光橋上路牌杆)朝向路,24.8109257,120.9766158
3616,新竹市自由民族路(東光橋上路牌杆)朝向東光橋,24.8015771,120.97156
3617,新竹市自由民族路(號誌杆)朝向民族路,24.7703088,121.054013
3618,新竹市光復路二段與忠孝路(中油加油站前中央分隔島上燈桿)魚眼,24.8041541,120.988319
3619,新竹市東明街173巷2弄18號旁路燈桿(50106),24.8041541,120.988319
3620,新竹市東勢街162號旁住家牆上,24.8010401,120.9900138
3621,新竹市東勢街162號旁住家牆上,24.8056533,120.9938398
3622,新竹市忠孝路185巷23號住家牆上,24.8030309,120.9885369
3623,新竹市東勢街20巷625號左側燈桿(21495),24.8001525,120.9896318
3624,新竹市東勢街20巷625號右側燈桿(21491),24.8056533,120.9938398
3625,新竹市東勢街20巷80前電桿(D9899AC44),24.8049448,120.9908892
3626,新竹市中華路一段1巷內東西向快速道路高架橋墩P190號,24.8085028,120.9960623
3627,新竹市中華路一段1巷內東西向快速道路高架橋墩P194號,24.8140259,121.0037589
3628,新竹市中華路一段與仰德路電桿(D9990DD75),24.8167608,121.0009193
3629,新竹市原興路200號靈安宮後側電燈桿(21372),24.8167608,121.0009193
3630,新竹市溪州路59巷內指源宮(鐵圓柱),24.8118968,121.0019444
3631,新竹市太原路96號旁、台鐵新竹內灣支線高架橋墩(P26),24.8087825,120.9985369
3632,新竹市太原路96號旁、台鐵新竹內灣支線高架橋墩(P27),24.8087825,120.9985369
3633,新竹市中華路一段105巷2弄28號旁電桿,24.8157916,120.9943154
3634,新竹市慈祥路與埔頂路6巷口(需自立桿及佈放4C光纖)1,24.7988839,120.9990183
3635,新竹市慈祥路與埔頂路6巷口(需自立桿及佈放4C光纖)2,24.7976478,120.9958101
3636,新竹市光復建新路1,24.7976478,120.9958101
3637,新竹市光復建新路2,24.7976478,120.9958101
3638,新竹市光復建新路3,24.7976478,120.9958101
3639,新竹市光復建新路魚眼,24.7922224,121.0082625
3640,新竹市建新路90號住家後牆上,24.7922224,121.0082625
3641,新竹市寶山路348號(全國加油站)前分隔島上,24.7863447,120.9863546
3642,新竹市寶山路380巷口中央分隔島上,24.7827345,120.9891995
3643,新竹市高翠路73巷2弄24號旁燈桿〈15676〉、朝向2弄底,24.7873999,120.9852911
3644,新竹市寶山路452巷17弄33號旁燈桿〈15591〉、朝向17弄,24.783822,120.9908701
3645,新竹市寶山路452巷15弄42號前燈桿〈15533〉、朝向15弄,24.7824423,120.989664
3646,新竹市寶山路452巷14弄口燈桿〈15669〉、朝向452巷底,24.7821739,120.991483
3647,新竹市寶山路452巷13弄21號前燈桿〈15537〉、朝向13弄,24.7823788,120.9914684
3648,新竹市寶山路452巷7弄口燈桿〈15663〉、朝向452巷底,24.7828611,120.9909705
3649,新竹市寶山路452巷7弄2號前燈桿〈15562〉、朝向7弄,24.8329621,121.016695
3650,新竹市民主路與三民路(土地公廟)燈桿魚眼,24.8111514,120.9793324
3651,新竹市三民路121號住家外牆上,24.8114188,120.9780822
3652,新竹市中央路340巷1號前電桿,24.8106954,120.9796913
3653,新竹市中央路309巷口燈桿(25371),24.810491,120.978954
3654,新竹市中央路309巷11號前電桿,24.8110531,120.978195
3655,新竹市民主路1393號住家牆上,24.8118631,120.977837
3656,新竹市中央路309巷46號前電桿,24.7837761,120.9904562
3657,新竹市中央路331巷68號旁電桿,24.8111514,120.9793324
3658,新竹市民主路1392號住家側牆上,24.8096151,120.980881
3659,新竹市中央路329號住家牆上,24.8119935,120.9776235
3660,新竹市民主路241巷6號對面電桿,24.8141569,120.9809337
3661,新竹市經國路一段479巷11弄10號住家牆上,24.811153,120.978909
3662,新竹市民主路222巷46號住家牆上,24.8137733,120.9768299
3663,新竹市自由路66巷15號前電桿,24.8135639,120.9768224
3664,新竹市中央路362號住家牆上,24.8216059,120.9883165
3665,新竹市中華路1段2巷3號旁電桿,24.821924,120.986495
3666,新竹市中華路1段2巷696號旁電桿(D9792HB42),24.8194519,120.9954818
3667,新竹市中華路1段2巷75弄口(D9792GB84),24.8109053,120.9791493
3668,新竹市經國路1段156巷50弄內(洗衣廠)電桿,24.8199513,120.9898961
3669,新竹市中華路1段2巷143號前電桿(D9792BC9981),24.8180999,120.9898946
3670,新竹市經國路1段6巷9號旁燈桿,24.816242,120.992482
3671,新竹市經國路1段156巷208號前電桿,24.815979,120.9945024
3672,新竹市經國路1段156巷168號前電桿(D9792BE55),24.819365,120.986323
3673,新竹市經國路1段172巷15號前電桿(D9791DA89),24.8128,120.988492
3674,新竹市中華路1段284巷1弄口(住家遮雨棚鐵架),24.819737,120.9836823
3675,新竹市中華路1段284巷3弄36號前電桿(D9790DC78),24.8159053,120.9882394
3676,新竹市中華路1段78巷18弄(寶福名門社區)前電燈桿(27492),24.8185029,120.9937861
3677,新竹市北大路92巷31弄口(電桿)朝31弄內,24.812578,120.9691741
3678,新竹市東大路與北大路92巷43弄口朝向經國路(需自立桿),24.8125494,120.9687475
3679,新竹市東大路與北大路92巷43弄口朝向北大路(需自立桿),24.8125494,120.9687475
3680,新竹市錦華街5巷口燈桿13862朝向5巷內,24.8086474,120.9725002
3681,新竹市錦華街11號旁燈桿13861朝向北大路,24.8089611,120.972422
3682,新竹市錦華街與世界街口左燈桿162014朝向民權路,24.8103429,120.9718193
3683,新竹市錦華街與世界街口左燈桿162015朝向民權路,24.8103429,120.9718193
3684,新竹市東大路一段232巷30號旁燈桿13855朝向北大路,24.8108137,120.9707261
3685,新竹市東大路一段232巷底與錦華街口燈桿朝向中央路,24.8108137,120.9707261
3686,新竹市東大路一段232巷口燈桿朝向232巷內,24.810811,120.971281
3687,新竹市民權路世界街(曙光女中門口右側)燈桿13583朝向北大路,24.8109844,120.9728342
3688,新竹市民權路世界街(曙光女中門口左側)燈桿朝向北大路,24.8109844,120.9728342
3689,新竹市民權路北大路號誌桿朝向民生路,24.812144,120.971928
3690,新竹市北大路21巷22弄口電桿朝向北大路,24.8119422,120.9732451
3691,新竹市北大路39巷8弄口電桿朝向9弄,24.8122448,120.9737251
3692,新竹市經國路ㄧ段398巷34號前電桿〈D9691EB60〉1,24.8129412,120.9794061
3693,新竹市經國路ㄧ段398巷34號前電桿〈D9691EB60〉2,24.8129412,120.9794061
3694,新竹市自由路95巷三民國中校門口右側燈桿、朝向自由路,24.8139001,120.9786756
3695,新竹市自由路95巷三民國中校門口左側燈桿、朝向民主路,24.8160495,120.9813607
3696,新竹市經國路ㄧ段379巷10弄12號前電桿、朝向自由路95巷18弄,24.8160495,120.9813607
3697,新竹市牛埔北路竹香南路橋墩旁號桿魚眼,24.7925619,120.9400146
3698,新竹市牛埔南路埔前路北端（140號旁號桿）魚眼,24.7964448,120.9377516
3699,新竹市牛埔南路387號前燈桿（68）照往埔前路方向全景,24.793731,120.9324731
3700,新竹市牛埔南路浸水街口（牛埔南路99號前燈桿10200）魚眼,24.7916686,120.9391962
3701,新竹市中華路四段434巷口水泥燈桿（156）照往巷口方向全景,24.7916686,120.9391962
3702,新竹市中華路4段436號旁號桿魚眼,24.7963145,120.9395287
3703,新竹市中華路4段436號旁右側號桿照往451巷口方向全景,24.8007466,120.9409657
3704,新竹市中華路4段460號旁左側50公尺對面中央分隔島上燈桿（11929）照往南下車道方向車牌,24.791331,120.938574
3705,新竹市中華路4段436號旁右側30公尺對面中央分隔島上號桿照往北上車道方向車牌,24.7916686,120.9391962
3706,新竹市中山路670巷口＋30公尺處燈桿（13865）照往706巷方向全景,24.7948092,120.9529356
3707,新竹市中山路677號前電桿照往706巷口方向全景,24.7939601,120.953021
3708,新竹市中山路705號前水泥燈桿（28998）照往750巷方向全景,24.7934751,120.952553
3709,新竹市中山路733號對面電桿照往照往706巷方向全景,24.7932596,120.9518052
3710,新竹市中山路638號前號桿照往巷內方向全景,24.7958631,120.954337
3711,新竹市頂埔路香山游泳池大門前燈桿（10466）照往頂埔路19巷口方向全景,24.8000991,120.9482247
3712,新竹市中華路四段160巷6弄水泥燈桿前照往160巷口方向全景,24.7927425,120.9495461
3713,新竹市中山路640巷435弄（陽光別墅）口旁燈桿（12380）照往星市鎮方向全景,24.7927958,120.9489939
3714,新竹市中山路750巷1號旁對面電桿（70337）照往750巷1號方向全景,24.7894987,120.9498342
3715,新竹市中華路四段181巷48號右側對面電桿照往181巷口方向全景,24.7962971,120.9502777
3716,新竹市中華路四段181巷152號對面水泥燈桿（25954）照往中華路方向全景,24.7928475,120.9509657
3717,新竹市中山路796號前電桿照往三叉路方向,24.7967944,120.9507645
3718,新竹市牛埔路1771號（公道三）前電桿照往牛埔東路全景,24.7949557,120.9519024
3719,新竹市牛埔路1771號（公道三）前電桿照往牛埔東全景,24.8000991,120.9482247
3720,新竹市中華路4段270巷16弄27號旁鐵柱照往巷口全景,24.799578,120.943089
3721,新竹市牛埔東路185巷7弄30號旁水泥燈桿（70131）照往弄口全景,24.7971474,120.9445738
3722,新竹市牛埔路346巷50弄14號前電桿（70060）照往28號方向全景,24.8005132,120.9448002
3723,新竹市牛埔路349巷20號斜對面電桿（70167）照往土地公方向全景,24.799377,120.950457
3724,新竹市頂美街47巷14號旁電桿魚眼,24.7966481,120.9545275
3725,新竹市祥園街94號旁電桿照往99巷內方向全景1,24.8179099,120.9289329
3726,新竹市祥園街94號旁電桿照往99巷內方向全景2,24.7990824,120.9433858
3727,新竹市延平路二段1550號前（中央分隔島上號桿）魚眼,24.7990824,120.9433858
3728,新竹市延平路二段1592號前（中央分隔島上燈桿）（17204）照往1590巷口方向車牌,24.8246489,120.9274212
3729,新竹市延平路二段1353號前電桿照往海埔路方向全景,24.8180136,120.9290224
3730,新竹市海埔路6號前電桿照往延平路方向全景,24.8235573,120.9273555
3731,新竹市延平路二段港南一街口對面電桿照往海埔路方向全景,24.8150361,120.924124
3732,新竹市海埔路84號前電桿照往海埔五街口魚眼,24.8186711,120.926676
3733,新竹市海埔路171巷91號（西濱公路港南國小大門口）前號桿照往北上方向車牌,24.8125468,120.9220871
3734,新竹市海埔路171巷91號（西濱公路港南國小大門口）前中央分隔島上燈桿（17141）照往北上方向車牌,24.8125468,120.9220871
3735,新竹市海埔路171巷91號（西濱公路港南國小大門口）前中央分隔島上燈桿（17139）照往南下方向車牌,24.8125468,120.9220871
3736,新竹市海埔路171巷91號（西濱公路港南國小大門口）前對面號桿魚眼,24.8125468,120.9220871
3737,新竹市海埔路131巷口『海埔路171巷27號（西濱公路上）旁的巷子』水泥燈桿照往巷內方向全景,24.8149273,120.9288621
3738,新竹市海埔路131巷117號對面水泥燈桿（26215）照往T字路方向全景,24.815419,120.92312
3739,新竹市海埔路171巷55號旁對面（西濱公路上）電桿（港南高幹13支10支1）照往151巷方向全景,24.8178021,120.926568
3740,新竹市海埔路151巷79之2號對面水泥燈桿（26189）照往西濱公路方向全景,24.8007265,120.9359869
3741,新竹市延平路二段1241巷與海埔五街口再往巷內30公尺處水泥燈桿（23079）照往叉路全景,24.8155274,120.9234327
3742,新竹市海埔五街與港南五街口前燈桿（31291）照往海埔五街內方向全景,24.815313,120.928263
3743,新竹市中華路四段606巷21號前電桿照往牛埔南路方向全景,24.8125468,120.9220871
3744,新竹市浸水街191巷117弄1號旁對面電桿照往117弄方向全景,24.7940146,120.9490153
3745,新竹市竹香南路與樹下街130巷底對面燈桿（14888）照往巷內方向全景,24.7961961,120.930278
3746,新竹市竹香南路與樹下街150巷底水泥桿照往竹香吊橋方向全景,24.8027177,120.9357407
3747,新竹市竹香南路與樹下街150巷底水泥桿照往巷內方向全景,24.8027177,120.9357407
3748,新竹市牛埔南路434巷口對面電桿照往巷內全景,24.7980136,120.9417667
3749,新竹市浸水街191巷54號對面電桿（浸水高幹17右3附1）魚眼,24.7976076,120.9316179
3750,新竹市浸水街191巷54號對面水泥燈桿（26347）照往巷口方向全景,24.7976076,120.9316179
3751,新竹市浸水街191巷54號對面水泥燈桿（26347）照往巷底方向全景,24.7976076,120.9316179
3752,新竹市牛埔北路152巷1號旁對面電桿照往巷口方向全景,24.793117,120.9324324
3753,新竹市牛埔北路186號旁標示桿照往巷口方向全景,24.803259,120.939874
3754,新竹市牛埔北路196巷2號前水泥燈桿照往巷口方向全景,24.8032605,120.9393382
3755,新竹市牛埔北路209號旁水泥燈桿照往巷內方向全景,24.7952473,120.9640441
3756,新竹市虎林街155巷23號對面電桿魚眼,24.8048539,120.9356352
3757,新竹市竹香北路與香雅橋路標示桿魚眼,24.8072235,120.9321621
3758,新竹市延平路二段727巷底與竹香北路標示桿照往727巷方向全景,24.8095235,120.9405013
3759,新竹市延平路二段4561號右側電桿照往519巷口方向全景,24.8036989,120.9253777
3760,新竹市竹香北路與福樹橋路燈桿（14869）魚眼,24.8028141,120.939888
3761,新竹市南大路550巷22號對面電桿照往巷口方向全景,24.8060518,120.9209602
3762,新竹市竹蓮街26巷47號側旁對面圍牆加裝自立桿照往土地公廟,24.7978245,120.971955
3763,新竹市竹蓮街26巷5號對面頂竹公園內電梯花園內加裝自立桿照往兒童遊戲區,24.7981286,120.9724065
3764,新竹市東南街167巷53弄11號附壁照往弄口,24.7976044,120.9752019
3765,新竹市培英街32巷3號對面電桿照往食品路165巷,24.797806,120.9760243
3766,新竹市東南街167巷24號斜對面照往東南街,24.7982663,120.9737522
3767,新竹市東南街167巷52之1號前電桿照往65弄,24.7976222,120.9758221
3768,新竹市東南街96巷對面電桿照往53巷10弄,24.7960395,120.9768434
3769,新竹市公竹路（夜市旁）燈桿照往南大路方向車牌,24.7660344,120.9134943
3770,新竹市南大路152號右側號桿照往東南街方向車牌,24.801046,120.974808
3771,新竹市公竹路（靠近公園路側）燈桿照往南大路方向車牌,24.8009673,120.9751174
3772,新竹市南大路162號對面燈桿（13153）魚眼,24.8009673,120.9751174
3773,新竹市中華路五段420巷246號前燈桿照往西濱公路方向全景,24.768393,120.913985
3774,新竹市中華路五段420巷227號前與西濱公路水泥桿照往巷內方向全景,24.774185,120.9180361
3775,新竹市中華路五段648巷118弄朝山國小後與西濱公路水泥燈桿（180）照往弄內方向全景,24.8012331,120.975119
3776,新竹市中華路五段664巷1弄口電桿（30185）照往664巷口方向全景,24.7696577,120.9145361
3777,新竹市大湖路52巷30號前電桿照往巷口,24.7628973,120.9160472
3778,新竹市大湖路52巷2號旁水泥燈桿照往巷內,24.7410447,120.9061233
3779,新竹市內湖路160巷口水泥桿照往巷內（誠仁橋旁）全景,24.7454834,120.9206807
3780,新竹市五福路一段1巷1號對面水泥燈桿（24202）照往巷口全景,24.7454834,120.9206807
3781,新竹市五福路一段157號前燈桿（15264）照往大湖里方向全景,24.743729,120.906994
3782,新竹市五福路一段157號前燈桿（15264）照往中華路方向全景,24.742622,120.9073213
3783,新竹市中華路6段226巷口前中央分隔島上燈桿（12259）魚眼,24.743118,120.908411
3784,新竹市中華路6段228號後（226巷口）電桿照往巷內方向全景,24.7628501,120.915264
3785,新竹市中華路6段451號前中央分隔島上燈桿（12307）照往460巷口方向全景,24.7434006,120.9059614
3786,新竹市中華路6段337巷口牌樓柱子照往巷內全景,24.7397811,120.909508
3787,新竹市中華路6段342號前中央分隔島上號桿魚眼,24.7385826,120.9140092
3788,新竹市中華路6段香山交流道北上聯絡道出口處香山二號陸橋上照往路全景,24.7482488,120.9074576
3789,新竹市中華路6段香山交流道口南端中央分隔島上燈桿（12299）照往南下車道（照車頭）車牌,24.7482488,120.9074576
3790,新竹市內湖路56巷1號前水泥燈桿照往巷口方向全景,24.7343659,120.9132792
3791,新竹市內湖路1586號前燈桿（15297）照往誠仁橋方向全景,24.744002,120.905528
3792,新竹市五福路一段10號對面燈桿（15285）照往中華路方向全景,24.7282425,120.9195319
3793,新竹市中華路六段795巷口號桿照往巷內方向全景,24.7282425,120.9195319
3794,新竹市中華路六段749巷2號對面水泥燈桿照往巷口方向全景,24.7214801,120.919763
3795,新竹市中華路六段716巷60號旁往公義路方向縣市交界處水泥燈桿（22676）照往巷口方向全景,24.73082,120.9257133
3796,新竹市中華路六段703巷與鹽港溪南岸防汛道路交叉口處燈桿（15766）照往福德橋方向全景,24.7427359,120.9110021
3797,新竹市中華路六段703巷與鹽港溪北岸防汛道路交叉口處燈桿（15768）照往福德橋方向全景,24.7293343,120.9277259
3798,新竹市中華路六段647巷135弄口對面水泥燈桿（17980）照往巷內全景,24.7512435,120.9086649
3799,新竹市中華路六段647巷137弄口斜對面電桿（南隘高幹25D8971GE50）照往南隘路方向全景,24.7206971,120.9190975
3800,新竹市中華路六段647巷31弄2號前水泥燈桿（16839）照往巷口方向全景,24.7454451,120.920083
3801,新竹市中華路6段647巷66號旁電桿照往巷口全景,24.7467921,120.9368974
3802,新竹市中華路6段647巷67號旁電桿照往巷內全景,24.745305,120.9327985
3803,新竹市五福路一段785號斜對面燈桿（15155）照往中華路方向全景,24.7317221,120.918178
3804,新竹市五福路一段145號前燈桿（15266）照往佳佳幼兒園方向全景,24.7315071,120.917637
3805,新竹市五福路一段550巷旁右側燈桿（15151）照往550巷口方向全景,24.7453085,120.9339937
3806,新竹市五福路一段520號斜對面燈桿（15227）照往大湖國小方向全景,24.7324993,120.9170971
3807,新竹市五福路一段456巷1號旁對面燈桿（15233）照往456巷口方向車牌,24.7504891,120.9243289
3808,新竹市五福路一段299號前燈桿（15244）照往二段方向全景,24.748812,120.925062
3809,新竹市五福路一段200巷37號(舊佳佳幼兒園門口)前電桿照往230巷口方向全景,24.7454062,120.9246791
3810,新竹市五福路一段200巷61號（延壽宮）旁對面燈桿（15258）照往200巷口方向全景,24.7406136,120.9010678
3811,新竹市大湖路195號左側電桿照往191巷口方向全景,24.741161,120.8991865
3812,新竹市大湖路175號右側電桿照往170號方向全景,24.743701,120.908834
3813,新竹市南港街7巷33號旁電桿照往三叉路（33號方向）全景,24.743118,120.908411
3814,新竹市南港街7巷24號旁（轉彎處）水泥燈桿照往四叉路全景,24.744164,120.9089
3815,新竹市南港街7巷27號對面水泥燈桿照往巷內方向全景,24.74008,120.904184
3816,新竹市西濱公路北上車道燈桿（南港街34巷42號前）83KC014照往北上方向全景,24.740355,120.8997013
3817,新竹市西濱公路北上車道燈桿（南港街34巷42號前）83KC014照往南下方向全景,24.7407093,120.8990606
3818,新竹市西濱公路北上車道與南港街52巷口內10公尺處電桿照往巷口全景,24.7407093,120.8990606
3819,新竹市西濱公路北上車道旁水泥燈桿上（南港街52巷21號南下30公尺處）照往北上方向全景,24.7406136,120.9010678
3820,新竹市西濱公路南下車道燈桿（西濱路六段560號前南下80公尺處）84KC017照往北上方向全景,24.738318,120.889525
3821,新竹市西濱公路南下車道燈桿（西濱路六段560號前南下80公尺處）84KC017照往南下方向全景,24.738318,120.889525
3822,新竹市西濱路六段560號旁巷子內150公尺處水泥燈桿（165）照往南下自行車道全景,24.738318,120.889525
3823,新竹市西濱公路北上車道號桿（南港街106巷口南下30公尺處）照往北上方向全景,24.7387341,120.8945775
3824,新竹市西濱公路北上車道號桿（南港街106巷口南下30公尺處）照往南下方向全景,24.7387341,120.8945775
3825,新竹市西濱公路北上車道號桿（南港街106巷2號旁）照往巷內全景,24.7387341,120.8945775
3826,新竹市南港街106巷口再往竹南方向332公尺（縣市交界處）處水泥燈桿照往竹南方向全景,24.74008,120.904184
3827,新竹市南港街號對面電桿照往北上方向全景,24.7375621,120.8860417
3828,新竹市南港街號對面電桿照往南下方向全景,24.736643,120.8838959
3829,新竹市南港街481號（活動中心）附壁照往52巷口方向全景,24.736643,120.8838959
3830,新竹市南港街52巷1號對面電桿照往52巷口方向全景,24.736643,120.8838959
3831,新竹市南港街巷9號後方燈桿（170）照往T字路方向全景,24.740406,120.9004195
3832,新竹市南港街巷23弄底（歡唱戀歌場再往竹南方向130公尺處）電桿照往新竹方向全景,24.7295082,120.9359279
3833,新竹市深井三路251號前對面電桿照往寶山方向全景,24.7272535,120.9413556
3834,新竹市南湖路102號對面往南下40公尺處水泥燈桿（20106）照往南隘路方向全景,24.783567,120.9298161
3835,新竹市深井三路與南湖路（深井三路69號後）水泥燈桿（29233）照往路方向全景,24.7314724,120.9388805
3836,新竹市深井三路50巷25號前電桿（38）照往南隘路方向,24.7744115,120.9490789
3837,新竹市南隘路二段187巷口對面往寶山方向30公尺處燈桿（15785）照往187巷口全景,24.7257584,120.9374492
3838,新竹市南湖路239號對面左側燈桿（20215）照往221巷口方向全景,24.7346179,120.8943679
3839,新竹市國中街一巷口水泥燈桿（18669）照往花園新城一街方向,24.7230238,120.9406228
3840,新竹市中華路5段331巷120號前水泥電桿（26802）照往331巷口方向全景1,24.778002,120.9191524
3841,新竹市中華路5段331巷120號前水泥電桿（26802）照往331巷口方向全景2,24.778002,120.9191524
3842,新竹市東香路二段與景觀大道橋下公園內橋墩附壁（25394）照往公園出入口全景,24.7218269,120.9409935
3843,新竹市東香路二段與景觀大道橋下公園內橋墩附壁（歡迎光臨東香里標語）魚眼,24.7744115,120.9490789
3844,新竹市東香路二段與芝柏橋路燈桿照往景觀大道方向車牌,24.77611,120.9439815
3845,新竹市東香路與元培街口號桿魚眼,24.7500976,120.9559752
3846,新竹市東香東街356號前右側電桿照往五福路方向全景(車牌),24.7965627,120.9488759
3847,新竹市景觀大道底與茄苳北街口燈桿（10587）照往茄苳北街方向全景,24.7549252,120.9521268
3848,新竹市五福路二段840巷與茄苳路47巷口（高速公路橋下）往南30公尺處水泥燈桿（24049）照往路全景,24.7549252,120.9521268
3849,新竹市五福路二段840巷與茄苳路47巷口往47巷30公尺處水泥燈桿（24047）照往路全景,24.7549252,120.9521268
3850,新竹市五福路二段693號右側燈桿（15199）照往中華大學方向全景,24.7561593,120.946752
3851,新竹市五福路二段611號對面電桿照往茄苳路方向車牌,24.7578363,120.9478932
3852,新竹市茄苳路70號對面電桿照往土地公方向全景,24.7557317,120.9463168
3853,新竹市茄苳路48號左側水泥燈桿（22957）照往土地公方向全景,24.7576011,120.9506766
3854,新竹市光復路與公園路,24.8034357,120.9799871
3855,新竹市光復路與公園路體育街口往光復,24.8022726,120.9815005
3856,新竹市光復路與公園路公園往八德,24.8032433,120.9798475
3857,新竹市光復路與公園路朝食品,24.8032747,120.9797289
3858,新竹市光復路與公園路公園216巷口,24.8034357,120.9799871
3859,新竹市光復路與南大路,24.8034138,120.9788588
3860,新竹市光復路與南大路上高架,24.8034138,120.9788588
3861,新竹市光復路與南大路往中華,24.8034138,120.9788588
3862,新竹市光復路與南大路往公園路,24.8040386,121.0063351
3863,新竹市光復路與南大路南大,24.8034357,120.9799871
3864,新竹市東門街與民族路往中華路,24.8076541,120.9806175
3865,新竹市東門街與民族路往東門國小,24.8034138,120.9788588
3866,新竹市千甲水利路,24.8025734,121.0054258
3867,新竹市千甲原興路,24.8052291,120.972686
3868,新竹市千甲水利路朝千甲360巷,24.8066779,121.0032786
3869,新竹市千甲水利路朝水利路,24.806996,121.0086551
3870,新竹市千甲水利路朝千甲路,24.7964004,120.9750894
3871,新竹市食品路與東山路,24.806996,121.0086551
3872,新竹市食品路與東山路朝東南街,24.794554,120.9777149
3873,新竹市食品路與東山路朝光復路,24.8055435,120.9866868
3874,新竹市食品路與東山路朝公園路,24.7983092,120.9781854
3875,新竹市食品路與東山路朝學府路,24.7815881,121.0224851
3876,新竹市忠孝路與東光路,24.8055435,120.9866868
3877,新竹市忠孝路與東光路朝大潤發,24.8057899,120.9849369
3878,新竹市忠孝路與東光路朝自由,24.802468,120.9868265
3879,新竹市忠孝路與東光路朝東進路,24.7901103,120.9767448
3880,新竹市忠孝路與東光路朝光復路,24.802468,120.9868265
3881,新竹市寶山路200巷口,24.7943851,120.9765532
3882,新竹市寶山路200巷口朝園區,24.794806,120.9725426
3883,新竹市寶山路200巷口朝食品,24.7901103,120.9767448
3884,新竹市東南街與建華路,24.7943851,120.9765532
3885,新竹市東南街與建華路朝寶山路,24.8011262,120.9870903
3886,新竹市東南街與建華路朝食品路,24.7945558,120.9781189
3887,新竹市東南街與學府路朝學府路,24.7964004,120.9750894
3888,新竹市光復路與東光路,24.7990446,120.9730855
3889,新竹市光復路與東光路學府路往東光路,24.802468,120.9868265
3890,新竹市光復路與東光路朝東光路,24.8054122,120.9927122
3891,新竹市光復路與東光路朝竹東,24.8035582,120.9931052
3892,新竹市光復路與東光路往食品路,24.802468,120.9868265
3893,新竹市公道五路與東勢街口,24.8046915,120.9938804
3894,新竹市公道五路與東勢街口往水源街,24.802468,120.9868265
3895,新竹市公道五路與東勢街口往水源街,24.8046915,120.9938804
3896,新竹市公道五路與東勢街口往東進路,24.8046915,120.9938804
3897,新竹市公道五路與東勢街口往東進路,24.8079686,120.9886437
3898,新竹市公道五路與水源街口往千甲路,24.8079686,120.9886437
3899,新竹市公道五路水源街口水源街往公道五路,24.8035582,120.9931052
3900,新竹市光復路與建中路,24.7988799,120.9935719
3901,新竹市光復路與建中路往竹東,24.8006179,120.994112
3902,新竹市光復路與建中路往市區,24.7988799,120.9935719
3903,新竹市光復路與建中路往建中,24.8006179,120.994112
3904,新竹市光復路與建中路建中往光復,24.8002852,120.9942663
3905,新竹市建中路與建功ㄧ路,24.8020598,120.9954236
3906,新竹市建中路與建功ㄧ路往公道五路,24.8020598,120.9954236
3907,新竹市建中路與建功ㄧ路往建美路,24.8020598,120.9954236
3908,新竹市建中路與建功ㄧ路往水源,24.8020598,120.9954236
3909,新竹市建中路與建功ㄧ路往光復,24.8020598,120.9954236
3910,新竹市光復路與水源路,24.7998259,120.9909986
3911,新竹市光復路與水源路水源往清大西院,24.7998259,120.9909986
3912,新竹市光復路與水源路往竹東,24.801012,120.9870613
3913,新竹市光復路與水源路往學府,24.7998259,120.9909986
3914,新竹市光復路與水源路水源往光復,24.7998259,120.9909986
3915,新竹市光復路與新源街口往新源,24.7972619,120.997966
3916,新竹市建功路與建功ㄧ路,24.7977669,120.9981233
3917,新竹市建功路與建功ㄧ路往建功ㄧ路,24.7964548,120.9983928
3918,新竹市建功路與建功ㄧ路往光復路,24.7996707,120.9915057
3919,新竹市建功路與建功ㄧ路往建功二路,24.7978966,121.0023129
3920,新竹市光復交流道口往市區,24.7869867,121.0103904
3921,新竹市光復交流道口往市區〈2巷口〉,24.7816461,121.0059154
3922,新竹市光復交流道口竹東,24.7816461,121.0059154
3923,新竹市光復交流道口竹東,24.7869867,121.0103904
3924,新竹市光復交流道口往大學路,24.7869867,121.0103904
3925,新竹市光復路與科學園路,24.7875681,121.009644
3926,新竹市光復路與科學園路往竹東,24.7869069,121.0104113
3927,新竹市光復路與科學園路往市區,24.7869069,121.0104113
3928,新竹市光復路與科學園路往544巷內,24.7869867,121.0103904
3929,新竹市光復路與園區ㄧ路,24.7875681,121.009644
3930,新竹市公道五路與建功二路建功二路全景,24.7963182,121.0022413
3931,新竹市公道五路與建功二路往建功ㄧ路,24.7978966,121.0023129
3932,新竹市公道五路與建功二路往公道五路,24.7978966,121.0023129
3933,新竹市金城一路與金城一路35巷口往光復,24.7955489,121.0046838
3934,新竹市金城一路與金城一路35巷口往金城一,24.7938653,121.0021912
3935,新竹市金城一路35巷往金城一路,24.795724,121.001937
3936,新竹市金城一路35巷與建功二路照建功建功二路,24.7978966,121.0023129
3937,新竹市金城一路35巷與建功二路35巷往建功二路,24.7955505,121.005161
3938,新竹市金城一路35巷與建功二路往金城二,24.7978966,121.0023129
3939,新竹市金城一路35巷與建功二路建功往建功二,24.7978966,121.0023129
